OTU	L.CC14.1	L.CC14.2	L.CC14.3	L.CC15.1	L.CC15.2	L.CC15.3	L.CC11.1	L.CC11.2	L.CC11.3	L.CC18.1	L.CC18.2	L.CC18.3	L.CC7.1	L.CC7.2	L.CC7.3	L.CC13.1	L.CC13.2	L.CC13.3	L.CC6.1	L.CC6.2	L.CC6.3	L.CC16.1	L.CC16.2	L.CC16.3	L.CC5.1	L.CC5.2	L.CC5.3	L.CC9.1	L.CC9.2	L.CC9.3	L.CC8.1	L.CC8.2	L.CC8.3	L.CC17.1	L.CC17.2	L.CC17.3	L.CC19.1	L.CC19.2	L.CC19.3	L.CC3.1	L.CC3.2	L.CC3.3	L.CC10.1	L.CC10.2	L.CC10.3
Zotu3126	69	40	16	0	0	0	15	111	94	0	0	0	190	183	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Zotu3127	19	0	0	42	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	58	0	115	3	0	8	53	0	0	0	0	0	0	0	26	76	0	0	0	0	0	0	0	0	0
Zotu3128	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	80	37	3	39	65	0	107	0	0	0
Zotu3129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	39	44	91	0	5	9	0	96
Zotu313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1247	1397	717	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3130	0	0	0	0	0	0	28	40	0	0	0	0	5	0	0	0	0	0	0	0	0	33	38	80	0	0	0	0	0	0	16	0	0	0	76	0	0	0	56	0	14	25	0	0	0
Zotu3131	0	0	0	104	0	0	0	0	0	234	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3132	0	0	0	50	0	11	0	0	0	0	0	0	0	0	25	0	0	143	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	64	224	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3134	0	0	0	158	242	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3135	12	50	30	0	8	7	25	0	0	40	0	0	34	40	25	0	0	0	4	26	23	0	0	0	4	0	0	0	0	0	46	12	13	0	0	0	0	3	0	0	0	0	0	0	6
Zotu3136	0	0	0	10	53	12	0	0	0	0	0	0	0	0	11	13	0	12	0	0	0	5	0	0	18	0	11	0	0	203	5	0	0	0	0	0	0	10	0	26	5	25	0	0	0
Zotu3137	12	78	62	0	0	0	0	15	0	0	0	0	19	19	0	0	0	0	0	0	0	22	0	0	0	5	0	0	0	0	28	15	0	0	0	0	3	43	38	0	16	14	0	0	0
Zotu3138	0	0	7	12	14	0	0	0	0	0	0	0	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	38	0	0	142	0	0	29	5	10	74	19	0	0	0
Zotu3139	5	12	0	0	21	0	0	0	8	0	14	16	9	19	13	35	0	4	0	0	0	0	4	0	33	20	50	0	0	0	8	36	11	24	0	16	0	21	0	35	0	13	0	0	0
Zotu314	138	161	193	0	0	23	43	0	19	0	206	0	157	75	235	0	0	120	241	206	0	0	0	0	112	32	70	0	0	0	21	16	44	0	0	0	22	120	211	158	41	18	273	90	241
Zotu3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	309	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3141	42	7	133	0	0	0	0	0	0	0	0	0	42	12	8	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	4	21
Zotu3142	0	76	0	32	35	21	35	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	37	0	47	0	0	0
Zotu3143	0	0	0	0	0	0	0	0	0	221	126	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3144	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	13	0	3	0	0	45	19	23	59	0	0	0	0	0	0	0	0	0	0	0	25	0	7	34	19	75	19	0	0
Zotu3145	0	0	0	0	0	0	0	0	0	0	37	0	0	12	0	0	0	0	0	0	0	31	39	0	0	24	23	0	0	0	24	3	21	0	0	0	25	41	85	0	11	8	0	0	0
Zotu3146	23	29	83	59	64	15	0	0	0	16	0	0	0	0	4	0	0	27	0	0	0	7	0	0	12	14	3	0	0	0	0	6	44	7	0	0	39	0	35	10	14	0	0	0	0
Zotu3147	0	18	6	0	0	45	0	0	62	28	0	11	0	0	0	0	26	0	0	0	7	15	0	0	24	0	30	0	0	0	0	3	0	0	0	0	0	0	28	0	11	12	49	5	0
Zotu3148	0	8	0	0	0	0	0	0	0	55	55	0	54	7	0	0	0	0	56	0	0	0	50	4	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	13	33	0	45	0	0
Zotu3149	0	0	0	0	0	0	0	0	0	0	0	0	30	34	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	107	141	56
Zotu3150	10	19	0	0	0	19	0	0	0	69	12	15	0	0	0	0	235	34	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	10	0	13	0	0	0	0	0	0	0
Zotu3151	0	0	0	243	48	86	0	0	0	12	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3152	72	99	0	0	0	0	26	0	7	0	0	0	60	4	0	0	0	0	0	0	0	0	0	0	6	13	66	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0
Zotu3153	0	0	0	0	0	0	0	0	0	332	61	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3154	0	0	0	61	0	0	24	0	76	0	0	0	40	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	14	54	0	0	0	0	0
Zotu3155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	39	146
Zotu3156	8	0	0	0	18	0	0	0	0	0	0	0	16	0	0	0	0	0	0	12	16	0	0	0	21	5	0	0	0	0	7	6	35	0	3	20	28	0	6	44	12	38	88	6	5
Zotu3157	0	11	0	0	0	0	0	0	4	0	0	0	161	81	21	0	0	0	26	22	0	29	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3158	0	0	0	3	0	0	0	0	0	26	29	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	21	0	0	0	182	31	0	24	0	0	0	36	0
Zotu316	0	0	0	0	0	0	0	0	0	0	0	0	1904	1621	1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3160	0	83	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
Zotu3161	10	123	27	0	0	0	8	4	35	0	0	4	27	7	16	8	0	0	11	0	0	0	8	0	4	21	0	0	0	0	6	5	12	0	0	0	47	0	8	3	0	4	18	0	0
Zotu3162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	17	80	0	0	0	36	124	19	0	0	0	0	0	6	0	0	0	0	0	0
Zotu3164	9	0	0	0	21	17	0	0	14	95	0	18	17	0	0	24	6	27	0	0	0	0	0	0	0	19	35	0	0	0	0	0	0	0	0	0	60	19	42	0	6	0	0	0	0
Zotu3165	25	4	0	0	0	0	76	23	136	0	0	0	0	0	13	0	0	0	0	0	11	0	0	0	0	15	32	0	0	0	8	0	0	0	0	0	0	0	31	0	0	29	0	0	0
Zotu3166	20	12	0	0	0	0	0	0	0	0	0	0	24	9	14	0	0	0	0	0	0	0	0	15	19	0	26	0	0	0	0	0	0	20	0	0	0	22	0	0	6	0	28	134	5
Zotu3167	0	5	0	42	0	4	0	0	51	7	0	3	28	5	0	0	26	29	0	0	0	45	0	0	0	0	9	0	0	0	6	0	65	0	0	30	0	0	0	4	7	0	0	0	0
Zotu3168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	166	0	0	0	0	73	61	0	0	22	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
Zotu3169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	166	0	71	0	0	0	0	0	0
Zotu317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1490	1150	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3171	0	0	0	97	167	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3172	48	0	4	15	25	90	8	0	7	90	0	4	15	0	0	5	34	0	0	0	0	5	0	0	17	21	28	0	0	0	0	0	0	0	6	0	25	0	3	0	0	0	0	0	0
Zotu3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3174	16	0	0	8	0	0	0	0	0	103	97	9	0	0	0	15	64	11	0	0	0	0	0	0	4	0	7	0	0	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	0
Zotu3175	0	39	0	16	26	15	0	0	9	86	65	0	12	0	0	0	9	0	0	0	0	3	6	4	6	0	0	0	0	0	0	12	0	24	13	0	0	10	0	4	0	18	0	0	0
Zotu3176	32	19	19	0	0	18	0	0	3	0	0	14	0	3	0	6	3	37	0	0	0	6	0	0	0	7	0	0	0	0	29	25	11	7	8	0	10	6	20	41	60	20	0	0	0
Zotu3177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	13	0	67	0	0	0	0	0	0	0	0	169	0	118	0	0	0	0	0	0	0	0	0
Zotu3178	6	38	21	0	0	0	54	0	90	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	27	0	0	0	0	0	0	0	0	0	0	43	95	50	0	0	0	0	0	0
Zotu3179	49	22	0	0	0	0	0	50	0	0	0	0	9	0	54	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	19	17	18	0	16	0	23	41	0	0	6	47	0	0	0
Zotu318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1736	707	1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3181	92	12	5	0	0	0	44	14	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	3	45	0	0	0	0	56	23	16	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3182	92	78	0	0	0	0	0	0	59	0	0	0	6	4	5	0	0	0	0	0	0	0	0	0	61	7	48	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3183	0	0	0	73	66	88	0	0	0	0	0	0	0	0	0	0	0	0	105	6	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3184	0	0	0	158	137	142	0	0	0	99	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3186	0	0	0	32	94	59	0	0	0	6	20	35	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	22	0	0	0	0	0	0	0
Zotu3187	31	48	4	0	0	0	41	3	0	0	18	41	35	6	47	0	0	0	0	0	0	74	11	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	0	0	0
Zotu3188	0	0	0	30	41	41	0	26	0	177	25	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Zotu3189	12	47	42	0	0	0	0	0	0	0	0	5	0	0	0	37	128	29	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	0	60	0	0	0	0	0	0
Zotu319	96	94	25	36	27	77	32	152	62	258	398	212	0	27	0	248	54	212	134	0	0	9	148	5	48	138	64	0	0	0	262	116	190	0	0	0	28	59	0	70	20	92	0	0	0
Zotu3190	0	0	17	0	26	0	0	0	0	0	24	0	5	0	74	37	62	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	27	0	25	0	0	34
Zotu3191	0	10	15	0	0	0	0	0	0	0	0	0	152	119	57	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3192	0	0	4	6	0	0	4	0	0	0	0	0	55	3	15	0	0	0	0	0	0	0	0	54	33	39	3	0	0	0	0	10	30	0	0	0	80	39	11	0	0	0	0	0	0
Zotu3193	48	0	16	41	68	5	0	0	0	56	0	36	39	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	24	0	0	25	0	0	0	0
Zotu3196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	98	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	28	0	0	41	0	0
Zotu3197	23	0	0	131	31	30	0	0	0	101	83	18	0	0	0	0	49	0	6	0	0	0	0	0	0	0	0	0	0	0	22	0	0	69	0	0	0	0	0	17	0	0	13	0	0
Zotu3199	0	0	0	0	84	0	0	0	0	211	39	71	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu32	510	395	188	458	1324	905	266	0	281	45	511	312	197	271	138	369	81	221	426	542	258	265	293	209	289	227	90	0	675	0	500	271	206	612	580	895	180	239	179	689	266	524	215	42	740
Zotu320	0	0	0	0	0	0	0	0	0	0	0	0	2963	2913	2887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	180	390	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3201	0	0	0	0	8	16	0	0	0	91	105	65	0	0	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	15	15	0	5	0	0	0
