OTU	Z.CC14.1	Z.CC14.2	Z.CC14.3	Z.CC15.1	Z.CC15.2	Z.CC15.3	Z.CC11.1	Z.CC11.2	Z.CC11.3	Z.CC18.1	Z.CC18.2	Z.CC18.3	Z.CC7.1	Z.CC7.2	Z.CC7.3	Z.CC13.1	Z.CC13.2	Z.CC13.3	Z.CC6.1	Z.CC6.2	Z.CC6.3	Z.CC16.1	Z.CC16.2	Z.CC16.3	Z.CC5.1	Z.CC5.2	Z.CC5.3	Z.CC9.1	Z.CC9.2	Z.CC9.3	Z.CC8.1	Z.CC8.2	Z.CC8.3	Z.CC17.1	Z.CC17.2	Z.CC17.3	Z.CC19.1	Z.CC19.2	Z.CC19.3	Z.CC3.1	Z.CC3.2	Z.CC3.3	Z.CC10.1	Z.CC10.2	Z.CC10.3
Zotu6249	0	0	0	0	0	0	0	0	0	15	19	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu625	0	0	0	13	5	5	25	0	0	345	259	471	19	7	6	6	62	37	16	89	17	72	19	40	8	32	63	0	0	0	47	13	63	9	0	20	39	8	28	4	75	47	58	16	38
Zotu6251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	22	0	0	0
Zotu6252	0	0	0	11	0	0	0	0	0	0	0	0	0	0	9	0	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
Zotu6253	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0
Zotu6254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6256	10	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6257	16	0	0	0	0	3	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	20	32	0	0	0	0	0	0	0
Zotu6259	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	0	0	5	9	0	0	0	0
Zotu626	0	0	0	0	0	0	37	24	146	0	0	0	57	78	58	0	0	0	305	491	430	0	0	0	0	0	0	0	0	0	152	247	175	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6262	16	0	0	0	0	3	0	30	0	9	0	0	0	0	9	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	9	0
Zotu6265	0	20	0	0	3	7	0	0	0	0	0	0	0	0	0	3	0	0	0	25	6	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	6	24	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	14	0	0	0	0	0	0	0
Zotu6269	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	22	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	202	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	351	329	16	13	17	0	0	0
Zotu6270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	0
Zotu6272	0	0	0	0	0	0	0	0	0	13	41	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6273	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	9	0	20	0	0	0	0	0	0	0	0	0	0	0
Zotu6274	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	28	0	0	0
Zotu6277	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	34	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu628	174	94	18	0	0	0	471	571	764	0	10	8	52	15	4	0	0	0	0	0	0	0	12	9	6	0	5	0	0	0	0	0	0	0	0	0	6	11	10	0	0	0	0	0	0
Zotu6280	34	31	3	20	9	3	22	19	29	12	21	42	11	12	21	29	20	17	21	18	12	32	18	21	0	8	9	0	14	8	0	0	3	3	0	0	0	3	0	0	3	5	5	0	0
Zotu6281	0	11	4	0	0	0	15	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	4	0
Zotu6282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	0
Zotu6283	0	0	0	0	22	3	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6285	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	26	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6286	15	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6287	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	75	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6289	0	0	0	0	0	0	82	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu629	0	0	0	0	0	0	382	315	137	0	0	0	0	0	0	0	0	0	0	0	0	214	76	225	0	0	0	0	0	0	140	328	157	0	0	0	0	30	0	80	93	93	0	0	0
Zotu6291	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	7
Zotu6292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
Zotu6293	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	59	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0
Zotu6295	3	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	18	0	0	29	0	0	0
Zotu6296	0	0	0	0	0	6	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	16	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	16	0	25	0	0	0
Zotu6298	0	0	0	6	0	0	5	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	15	0	0	0	3	0	14	0	0	0	0
Zotu6299	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	23	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu630	24	27	0	49	37	43	0	0	0	104	115	163	19	17	30	182	86	97	148	185	111	51	73	71	10	20	21	0	0	0	106	74	84	0	0	0	21	47	21	13	23	56	98	90	3
Zotu6301	0	0	0	0	0	0	16	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
Zotu6302	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
Zotu6303	0	0	0	0	0	9	0	0	0	10	0	20	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Zotu6304	0	0	0	0	0	0	0	0	0	6	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	14	0	0	0	0	0	0
Zotu6305	3	7	0	0	0	9	0	0	0	3	0	0	0	0	0	0	17	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0
Zotu6306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	15	0	3	0	0	0	0	17	8	8	9	0	0	0	0
Zotu6307	0	3	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6308	0	0	0	0	0	0	0	0	0	3	0	6	0	0	4	5	0	0	0	0	0	0	11	15	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0
Zotu6309	0	0	0	0	0	0	5	0	0	12	8	15	0	0	6	4	0	4	0	0	0	0	0	15	0	0	0	0	0	0	17	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Zotu631	0	0	0	0	0	0	0	0	0	0	0	0	121	126	52	0	0	0	65	104	71	336	155	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	372	282	301
Zotu6310	0	18	0	6	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	22	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6311	0	0	0	0	0	0	0	0	0	10	14	8	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
Zotu6312	0	0	0	0	0	0	0	0	0	0	15	14	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6313	0	25	0	0	0	0	23	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6314	0	0	0	0	0	0	0	0	4	0	0	0	27	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Zotu6315	0	0	0	17	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	5	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6319	29	0	0	0	0	0	0	0	0	0	0	0	16	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu632	88	150	9	11	0	35	40	15	38	0	16	0	47	24	49	28	52	6	36	3	0	33	0	0	20	67	50	0	0	383	6	33	16	0	0	0	49	27	35	62	112	144	60	99	32
Zotu6320	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	25
Zotu6326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	14	0	0	0
Zotu6327	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	33	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	9	0	0	0	0	0	0	0	0	0
Zotu633	0	0	0	0	0	0	0	0	0	0	0	0	1041	850	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6333	4	9	0	0	0	0	0	0	0	0	0	0	30	14	13	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6335	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	7
Zotu6337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	34	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	9	0	0	0	0	0
Zotu634	93	42	21	39	8	0	43	67	70	75	100	261	115	111	65	74	23	94	167	0	59	47	40	0	21	13	29	0	0	0	35	37	57	0	0	0	23	9	31	47	7	60	19	16	40
Zotu6340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0
Zotu6341	3	0	0	0	3	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6344	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0
Zotu6345	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	9	0	0	3	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6348	8	0	0	0	0	0	0	6	0	0	0	0	15	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Zotu635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	67	107	128	84	45	0	0	0	0	0	0	23	5	14	0	0	0	0	0	0	9	0	0	256	391	366
Zotu6352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	52	69	0	0	0
Zotu6353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6357	20	10	0	0	0	0	0	0	0	18	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	3	0	0	0
Zotu6359	44	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu636	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	22	0	0	0	725	0	1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6362	22	0	0	0	0	0	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6363	0	0	0	0	0	0	15	29	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6364	25	0	0	0	0	0	7	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6365	22	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6368	0	16	0	0	0	0	14	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
Zotu637	0	0	0	0	0	0	196	258	64	160	113	289	75	54	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	17	0	0	0	155	162	271	0	0	0
Zotu6370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	4	0	11	0	0	0	0
Zotu6371	31	9	0	19	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0
Zotu6372	0	0	0	0	15	0	0	0	0	0	8	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Zotu6374	0	0	0	24	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6376	0	0	0	0	0	0	0	0	28	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu638	0	0	0	0	0	0	0	0	0	0	0	26	10	0	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	1873	0	18	0	0	0	0	0	0	0	7	0	0	0	0	0
Zotu6380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	38	5	0	0	5	0	0	0	0	0	0
Zotu6388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	16	0	0	14	0	0	0
Zotu639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	725	623	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6394	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	6	24	0	0	0	0	0	0
Zotu6397	9	0	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6399	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	13	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
Zotu64	0	0	0	0	0	0	1571	1747	2645	0	0	0	0	0	0	0	0	0	0	0	0	2597	2363	2863	1016	2078	2187	0	177	707	883	892	978	0	0	0	0	0	0	0	0	0	0	0	0
Zotu640	67	178	0	97	88	76	0	0	11	19	21	54	0	0	0	68	140	121	185	107	102	17	0	3	34	64	45	0	0	0	60	77	63	0	0	0	254	275	223	22	22	54	0	0	0
Zotu6400	0	0	0	0	0	0	0	18	53	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6401	0	0	0	0	3	0	0	0	0	0	0	0	15	17	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
Zotu6402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	20	19	29	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	16	23	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6406	0	0	0	0	5	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	9	0	0	0	0	0	0
Zotu6407	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6408	20	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
Zotu6409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	47	0	0	0
Zotu641	145	169	5	11	30	38	85	112	29	46	11	87	78	136	133	32	3	0	62	29	11	49	34	108	13	0	4	0	0	0	15	25	31	0	0	0	7	0	10	25	27	30	58	29	79
Zotu6411	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6413	5	0	0	0	0	0	0	0	24	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
Zotu6414	0	0	0	0	0	0	0	0	14	0	0	0	11	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
Zotu6417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6418	0	0	0	0	0	0	0	0	14	0	0	19	12	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu642	0	0	0	0	0	0	17	78	8	0	0	0	488	370	319	0	0	0	72	16	90	103	52	114	129	142	237	0	0	0	30	55	125	0	0	0	0	0	0	0	0	0	0	34	0
Zotu6420	0	0	0	0	0	0	0	0	0	0	0	0	47	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	14	10	0	0	0	0	0	0	0	0
Zotu6423	0	13	0	4	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	11	0	9	0	0	0	0	3	0	0	0	4	0	8	0	0	0	0	0	0	0	0
Zotu6425	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
Zotu6426	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0
Zotu6427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	28	0	7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0
Zotu6428	0	0	0	0	0	0	0	23	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	725	982	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6431	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	0	0	0	0	0	0
Zotu6432	0	0	0	22	7	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Zotu6433	0	0	0	7	0	9	0	0	0	0	0	6	0	0	0	7	10	3	0	0	0	12	0	12	0	0	0	0	0	0	0	0	3	4	0	3	8	0	6	0	0	0	0	0	0
Zotu6434	0	0	0	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	9	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6435	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	6	13	0	0	0	0	0	0	5	0	0	0	0	0	0
Zotu6438	0	0	0	0	0	9	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	8	12
Zotu644	0	50	0	0	0	5	0	45	75	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	64	30	26	46	42	188	653	534	331
Zotu6442	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	13	7	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6443	0	0	4	0	11	18	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
